Value,Datetime,TimeNum,AM,PM,Week of Month,Week of Year,Day of Week,Day of Month,quarter,isWorkingTime
43832.81,2022-02-28 14:00:00,50400,0,1,5,9,1,28,1,1
43604.49,2022-02-28 15:00:00,54000,0,1,5,9,1,28,1,1
43373.75,2022-02-28 16:00:00,57600,0,1,5,9,1,28,1,1
43061.25,2022-02-28 17:00:00,61200,0,1,5,9,1,28,1,1
42345.9,2022-02-28 18:00:00,64800,0,1,5,9,1,28,1,0
42548.67,2022-02-28 19:00:00,68400,0,1,5,9,1,28,1,0
41650.94,2022-02-28 20:00:00,72000,0,1,5,9,1,28,1,0
40524.18,2022-02-28 21:00:00,75600,0,1,5,9,1,28,1,0
39414.41,2022-02-28 22:00:00,79200,0,1,5,9,1,28,1,0
37897.5,2022-02-28 23:00:00,82800,0,1,5,9,1,28,1,0
35359.87,2022-03-01 00:00:00,0,1,0,1,9,2,1,1,0
33412.08,2022-03-01 01:00:00,3600,1,0,1,9,2,1,1,0
32396.36,2022-03-01 02:00:00,7200,1,0,1,9,2,1,1,0
31815.75,2022-03-01 03:00:00,10800,1,0,1,9,2,1,1,0
31633.93,2022-03-01 04:00:00,14400,1,0,1,9,2,1,1,0
32041.62,2022-03-01 05:00:00,18000,1,0,1,9,2,1,1,0
33151.0,2022-03-01 06:00:00,21600,1,0,1,9,2,1,1,0
35012.27,2022-03-01 07:00:00,25200,1,0,1,9,2,1,1,0
40414.36,2022-03-01 08:00:00,28800,1,0,1,9,2,1,1,0
43581.02,2022-03-01 09:00:00,32400,1,0,1,9,2,1,1,1
44689.14,2022-03-01 10:00:00,36000,1,0,1,9,2,1,1,1
45499.74,2022-03-01 11:00:00,39600,1,0,1,9,2,1,1,1
44077.46,2022-03-01 12:00:00,43200,0,1,1,9,2,1,1,1
44244.36,2022-03-01 13:00:00,46800,0,1,1,9,2,1,1,1
44850.88,2022-03-01 14:00:00,50400,0,1,1,9,2,1,1,1
44073.25,2022-03-01 15:00:00,54000,0,1,1,9,2,1,1,1
44083.19,2022-03-01 16:00:00,57600,0,1,1,9,2,1,1,1
43721.28,2022-03-01 17:00:00,61200,0,1,1,9,2,1,1,1
42770.56,2022-03-01 18:00:00,64800,0,1,1,9,2,1,1,0
43212.96,2022-03-01 19:00:00,68400,0,1,1,9,2,1,1,0
42203.51,2022-03-01 20:00:00,72000,0,1,1,9,2,1,1,0
40699.38,2022-03-01 21:00:00,75600,0,1,1,9,2,1,1,0
39546.53,2022-03-01 22:00:00,79200,0,1,1,9,2,1,1,0
38258.1,2022-03-01 23:00:00,82800,0,1,1,9,2,1,1,0
35680.38,2022-03-02 00:00:00,0,1,0,1,9,3,2,1,0
33815.42,2022-03-02 01:00:00,3600,1,0,1,9,3,2,1,0
32786.64,2022-03-02 02:00:00,7200,1,0,1,9,3,2,1,0
31920.91,2022-03-02 03:00:00,10800,1,0,1,9,3,2,1,0
31637.99,2022-03-02 04:00:00,14400,1,0,1,9,3,2,1,0
31941.96,2022-03-02 05:00:00,18000,1,0,1,9,3,2,1,0
33185.83,2022-03-02 06:00:00,21600,1,0,1,9,3,2,1,0
35121.78,2022-03-02 07:00:00,25200,1,0,1,9,3,2,1,0
40674.23,2022-03-02 08:00:00,28800,1,0,1,9,3,2,1,0
43639.76,2022-03-02 09:00:00,32400,1,0,1,9,3,2,1,1
44690.18,2022-03-02 10:00:00,36000,1,0,1,9,3,2,1,1
45282.89,2022-03-02 11:00:00,39600,1,0,1,9,3,2,1,1
44116.88,2022-03-02 12:00:00,43200,0,1,1,9,3,2,1,1
44747.1,2022-03-02 13:00:00,46800,0,1,1,9,3,2,1,1
45099.13,2022-03-02 14:00:00,50400,0,1,1,9,3,2,1,1
44476.11,2022-03-02 15:00:00,54000,0,1,1,9,3,2,1,1
44781.34,2022-03-02 16:00:00,57600,0,1,1,9,3,2,1,1
44061.43,2022-03-02 17:00:00,61200,0,1,1,9,3,2,1,1
43112.41,2022-03-02 18:00:00,64800,0,1,1,9,3,2,1,0
43109.04,2022-03-02 19:00:00,68400,0,1,1,9,3,2,1,0
42107.13,2022-03-02 20:00:00,72000,0,1,1,9,3,2,1,0
40804.24,2022-03-02 21:00:00,75600,0,1,1,9,3,2,1,0
39733.29,2022-03-02 22:00:00,79200,0,1,1,9,3,2,1,0
38112.45,2022-03-02 23:00:00,82800,0,1,1,9,3,2,1,0
35427.37,2022-03-03 00:00:00,0,1,0,1,9,4,3,1,0
33772.4,2022-03-03 01:00:00,3600,1,0,1,9,4,3,1,0
32346.49,2022-03-03 02:00:00,7200,1,0,1,9,4,3,1,0
31610.75,2022-03-03 03:00:00,10800,1,0,1,9,4,3,1,0
31474.18,2022-03-03 04:00:00,14400,1,0,1,9,4,3,1,0
31792.53,2022-03-03 05:00:00,18000,1,0,1,9,4,3,1,0
32743.37,2022-03-03 06:00:00,21600,1,0,1,9,4,3,1,0
34649.24,2022-03-03 07:00:00,25200,1,0,1,9,4,3,1,0
39860.32,2022-03-03 08:00:00,28800,1,0,1,9,4,3,1,0
43141.51,2022-03-03 09:00:00,32400,1,0,1,9,4,3,1,1
44276.07,2022-03-03 10:00:00,36000,1,0,1,9,4,3,1,1
45170.32,2022-03-03 11:00:00,39600,1,0,1,9,4,3,1,1
43861.71,2022-03-03 12:00:00,43200,0,1,1,9,4,3,1,1
43876.12,2022-03-03 13:00:00,46800,0,1,1,9,4,3,1,1
44249.54,2022-03-03 14:00:00,50400,0,1,1,9,4,3,1,1
43685.83,2022-03-03 15:00:00,54000,0,1,1,9,4,3,1,1
43270.5,2022-03-03 16:00:00,57600,0,1,1,9,4,3,1,1
42297.09,2022-03-03 17:00:00,61200,0,1,1,9,4,3,1,1
41871.86,2022-03-03 18:00:00,64800,0,1,1,9,4,3,1,0
42395.37,2022-03-03 19:00:00,68400,0,1,1,9,4,3,1,0
41431.61,2022-03-03 20:00:00,72000,0,1,1,9,4,3,1,0
40656.3,2022-03-03 21:00:00,75600,0,1,1,9,4,3,1,0
39306.65,2022-03-03 22:00:00,79200,0,1,1,9,4,3,1,0
37702.11,2022-03-03 23:00:00,82800,0,1,1,9,4,3,1,0
35300.7,2022-03-04 00:00:00,0,1,0,1,9,5,4,1,0
33521.12,2022-03-04 01:00:00,3600,1,0,1,9,5,4,1,0
32321.58,2022-03-04 02:00:00,7200,1,0,1,9,5,4,1,0
31464.26,2022-03-04 03:00:00,10800,1,0,1,9,5,4,1,0
31247.73,2022-03-04 04:00:00,14400,1,0,1,9,5,4,1,0
31879.68,2022-03-04 05:00:00,18000,1,0,1,9,5,4,1,0
32997.93,2022-03-04 06:00:00,21600,1,0,1,9,5,4,1,0
34910.6,2022-03-04 07:00:00,25200,1,0,1,9,5,4,1,0
40373.12,2022-03-04 08:00:00,28800,1,0,1,9,5,4,1,0
43411.46,2022-03-04 09:00:00,32400,1,0,1,9,5,4,1,1
44258.34,2022-03-04 10:00:00,36000,1,0,1,9,5,4,1,1
44967.83,2022-03-04 11:00:00,39600,1,0,1,9,5,4,1,1
43131.8,2022-03-04 12:00:00,43200,0,1,1,9,5,4,1,1
41272.8,2022-03-04 13:00:00,46800,0,1,1,9,5,4,1,1
42756.95,2022-03-04 14:00:00,50400,0,1,1,9,5,4,1,1
42674.91,2022-03-04 15:00:00,54000,0,1,1,9,5,4,1,1
42457.62,2022-03-04 16:00:00,57600,0,1,1,9,5,4,1,1
41906.63,2022-03-04 17:00:00,61200,0,1,1,9,5,4,1,1
41019.96,2022-03-04 18:00:00,64800,0,1,1,9,5,4,1,0
41959.1,2022-03-04 19:00:00,68400,0,1,1,9,5,4,1,0
41401.88,2022-03-04 20:00:00,72000,0,1,1,9,5,4,1,0
40344.21,2022-03-04 21:00:00,75600,0,1,1,9,5,4,1,0
39145.17,2022-03-04 22:00:00,79200,0,1,1,9,5,4,1,0
37726.04,2022-03-04 23:00:00,82800,0,1,1,9,5,4,1,0
35629.97,2022-03-05 00:00:00,0,1,0,1,9,6,5,1,0
33524.79,2022-03-05 01:00:00,3600,1,0,1,9,6,5,1,0
32327.92,2022-03-05 02:00:00,7200,1,0,1,9,6,5,1,0
31300.35,2022-03-05 03:00:00,10800,1,0,1,9,6,5,1,0
31192.4,2022-03-05 04:00:00,14400,1,0,1,9,6,5,1,0
31404.05,2022-03-05 05:00:00,18000,1,0,1,9,6,5,1,0
31984.8,2022-03-05 06:00:00,21600,1,0,1,9,6,5,1,0
32309.77,2022-03-05 07:00:00,25200,1,0,1,9,6,5,1,0
36078.32,2022-03-05 08:00:00,28800,1,0,1,9,6,5,1,0
38756.35,2022-03-05 09:00:00,32400,1,0,1,9,6,5,1,0
40337.92,2022-03-05 10:00:00,36000,1,0,1,9,6,5,1,0
41626.74,2022-03-05 11:00:00,39600,1,0,1,9,6,5,1,0
40483.84,2022-03-05 12:00:00,43200,0,1,1,9,6,5,1,0
40548.34,2022-03-05 13:00:00,46800,0,1,1,9,6,5,1,0
40268.26,2022-03-05 14:00:00,50400,0,1,1,9,6,5,1,0
39453.09,2022-03-05 15:00:00,54000,0,1,1,9,6,5,1,0
38658.04,2022-03-05 16:00:00,57600,0,1,1,9,6,5,1,0
38362.12,2022-03-05 17:00:00,61200,0,1,1,9,6,5,1,0
39024.9,2022-03-05 18:00:00,64800,0,1,1,9,6,5,1,0
40208.83,2022-03-05 19:00:00,68400,0,1,1,9,6,5,1,0
39511.44,2022-03-05 20:00:00,72000,0,1,1,9,6,5,1,0
38509.47,2022-03-05 21:00:00,75600,0,1,1,9,6,5,1,0
37208.95,2022-03-05 22:00:00,79200,0,1,1,9,6,5,1,0
35908.73,2022-03-05 23:00:00,82800,0,1,1,9,6,5,1,0
33490.53,2022-03-06 00:00:00,0,1,0,1,9,7,6,1,0
30862.97,2022-03-06 01:00:00,3600,1,0,1,9,7,6,1,0
30227.38,2022-03-06 02:00:00,7200,1,0,1,9,7,6,1,0
29316.06,2022-03-06 03:00:00,10800,1,0,1,9,7,6,1,0
28666.3,2022-03-06 04:00:00,14400,1,0,1,9,7,6,1,0
29065.54,2022-03-06 05:00:00,18000,1,0,1,9,7,6,1,0
29073.26,2022-03-06 06:00:00,21600,1,0,1,9,7,6,1,0
28120.44,2022-03-06 07:00:00,25200,1,0,1,9,7,6,1,0
28926.88,2022-03-06 08:00:00,28800,1,0,1,9,7,6,1,0
30930.67,2022-03-06 09:00:00,32400,1,0,1,9,7,6,1,0
33417.9,2022-03-06 10:00:00,36000,1,0,1,9,7,6,1,0
34619.82,2022-03-06 11:00:00,39600,1,0,1,9,7,6,1,0
34667.67,2022-03-06 12:00:00,43200,0,1,1,9,7,6,1,0
34939.39,2022-03-06 13:00:00,46800,0,1,1,9,7,6,1,0
34745.85,2022-03-06 14:00:00,50400,0,1,1,9,7,6,1,0
34461.79,2022-03-06 15:00:00,54000,0,1,1,9,7,6,1,0
34491.62,2022-03-06 16:00:00,57600,0,1,1,9,7,6,1,0
34536.51,2022-03-06 17:00:00,61200,0,1,1,9,7,6,1,0
35714.18,2022-03-06 18:00:00,64800,0,1,1,9,7,6,1,0
37508.97,2022-03-06 19:00:00,68400,0,1,1,9,7,6,1,0
37308.75,2022-03-06 20:00:00,72000,0,1,1,9,7,6,1,0
36454.83,2022-03-06 21:00:00,75600,0,1,1,9,7,6,1,0
35524.1,2022-03-06 22:00:00,79200,0,1,1,9,7,6,1,0
33946.68,2022-03-06 23:00:00,82800,0,1,1,9,7,6,1,0
32162.26,2022-03-07 00:00:00,0,1,0,2,10,1,7,1,0
30436.12,2022-03-07 01:00:00,3600,1,0,2,10,1,7,1,0
29129.96,2022-03-07 02:00:00,7200,1,0,2,10,1,7,1,0
28535.59,2022-03-07 03:00:00,10800,1,0,2,10,1,7,1,0
28681.74,2022-03-07 04:00:00,14400,1,0,2,10,1,7,1,0
29201.98,2022-03-07 05:00:00,18000,1,0,2,10,1,7,1,0
30387.15,2022-03-07 06:00:00,21600,1,0,2,10,1,7,1,0
32624.54,2022-03-07 07:00:00,25200,1,0,2,10,1,7,1,0
38946.72,2022-03-07 08:00:00,28800,1,0,2,10,1,7,1,0
42437.71,2022-03-07 09:00:00,32400,1,0,2,10,1,7,1,1
43419.32,2022-03-07 10:00:00,36000,1,0,2,10,1,7,1,1
44094.9,2022-03-07 11:00:00,39600,1,0,2,10,1,7,1,1
42649.52,2022-03-07 12:00:00,43200,0,1,2,10,1,7,1,1
43134.43,2022-03-07 13:00:00,46800,0,1,2,10,1,7,1,1
43679.83,2022-03-07 14:00:00,50400,0,1,2,10,1,7,1,1
43027.9,2022-03-07 15:00:00,54000,0,1,2,10,1,7,1,1
42827.14,2022-03-07 16:00:00,57600,0,1,2,10,1,7,1,1
42163.45,2022-03-07 17:00:00,61200,0,1,2,10,1,7,1,1
41476.87,2022-03-07 18:00:00,64800,0,1,2,10,1,7,1,0
41804.51,2022-03-07 19:00:00,68400,0,1,2,10,1,7,1,0
40893.71,2022-03-07 20:00:00,72000,0,1,2,10,1,7,1,0
40034.68,2022-03-07 21:00:00,75600,0,1,2,10,1,7,1,0
38978.33,2022-03-07 22:00:00,79200,0,1,2,10,1,7,1,0
37411.88,2022-03-07 23:00:00,82800,0,1,2,10,1,7,1,0
35095.13,2022-03-08 00:00:00,0,1,0,2,10,2,8,1,0
33359.86,2022-03-08 01:00:00,3600,1,0,2,10,2,8,1,0
32138.56,2022-03-08 02:00:00,7200,1,0,2,10,2,8,1,0
31240.66,2022-03-08 03:00:00,10800,1,0,2,10,2,8,1,0
31080.01,2022-03-08 04:00:00,14400,1,0,2,10,2,8,1,0
31507.89,2022-03-08 05:00:00,18000,1,0,2,10,2,8,1,0
32567.87,2022-03-08 06:00:00,21600,1,0,2,10,2,8,1,0
34413.14,2022-03-08 07:00:00,25200,1,0,2,10,2,8,1,0
39999.75,2022-03-08 08:00:00,28800,1,0,2,10,2,8,1,0
42687.75,2022-03-08 09:00:00,32400,1,0,2,10,2,8,1,1
43632.41,2022-03-08 10:00:00,36000,1,0,2,10,2,8,1,1
44352.66,2022-03-08 11:00:00,39600,1,0,2,10,2,8,1,1
42706.41,2022-03-08 12:00:00,43200,0,1,2,10,2,8,1,1
42876.38,2022-03-08 13:00:00,46800,0,1,2,10,2,8,1,1
43321.85,2022-03-08 14:00:00,50400,0,1,2,10,2,8,1,1
42722.04,2022-03-08 15:00:00,54000,0,1,2,10,2,8,1,1
42700.67,2022-03-08 16:00:00,57600,0,1,2,10,2,8,1,1
42337.44,2022-03-08 17:00:00,61200,0,1,2,10,2,8,1,1
41368.73,2022-03-08 18:00:00,64800,0,1,2,10,2,8,1,0
41961.11,2022-03-08 19:00:00,68400,0,1,2,10,2,8,1,0
41240.81,2022-03-08 20:00:00,72000,0,1,2,10,2,8,1,0
40041.55,2022-03-08 21:00:00,75600,0,1,2,10,2,8,1,0
38853.63,2022-03-08 22:00:00,79200,0,1,2,10,2,8,1,0
37451.64,2022-03-08 23:00:00,82800,0,1,2,10,2,8,1,0
35170.53,2022-03-09 00:00:00,0,1,0,2,10,3,9,1,0
33249.92,2022-03-09 01:00:00,3600,1,0,2,10,3,9,1,0
32030.76,2022-03-09 02:00:00,7200,1,0,2,10,3,9,1,0
31297.12,2022-03-09 03:00:00,10800,1,0,2,10,3,9,1,0
31053.46,2022-03-09 04:00:00,14400,1,0,2,10,3,9,1,0
31456.79,2022-03-09 05:00:00,18000,1,0,2,10,3,9,1,0
32464.86,2022-03-09 06:00:00,21600,1,0,2,10,3,9,1,0
34029.76,2022-03-09 07:00:00,25200,1,0,2,10,3,9,1,0
40151.06,2022-03-09 08:00:00,28800,1,0,2,10,3,9,1,0
43381.78,2022-03-09 09:00:00,32400,1,0,2,10,3,9,1,1
44041.73,2022-03-09 10:00:00,36000,1,0,2,10,3,9,1,1
44528.67,2022-03-09 11:00:00,39600,1,0,2,10,3,9,1,1
42920.75,2022-03-09 12:00:00,43200,0,1,2,10,3,9,1,1
43016.29,2022-03-09 13:00:00,46800,0,1,2,10,3,9,1,1
43441.63,2022-03-09 14:00:00,50400,0,1,2,10,3,9,1,1
42851.89,2022-03-09 15:00:00,54000,0,1,2,10,3,9,1,1
43165.86,2022-03-09 16:00:00,57600,0,1,2,10,3,9,1,1
42643.5,2022-03-09 17:00:00,61200,0,1,2,10,3,9,1,1
41887.95,2022-03-09 18:00:00,64800,0,1,2,10,3,9,1,0
42299.29,2022-03-09 19:00:00,68400,0,1,2,10,3,9,1,0
41563.48,2022-03-09 20:00:00,72000,0,1,2,10,3,9,1,0
40335.84,2022-03-09 21:00:00,75600,0,1,2,10,3,9,1,0
39300.18,2022-03-09 22:00:00,79200,0,1,2,10,3,9,1,0
37661.47,2022-03-09 23:00:00,82800,0,1,2,10,3,9,1,0
35501.29,2022-03-10 00:00:00,0,1,0,2,10,4,10,1,0
33546.59,2022-03-10 01:00:00,3600,1,0,2,10,4,10,1,0
32350.33,2022-03-10 02:00:00,7200,1,0,2,10,4,10,1,0
31555.61,2022-03-10 03:00:00,10800,1,0,2,10,4,10,1,0
31376.47,2022-03-10 04:00:00,14400,1,0,2,10,4,10,1,0
31891.25,2022-03-10 05:00:00,18000,1,0,2,10,4,10,1,0
32674.49,2022-03-10 06:00:00,21600,1,0,2,10,4,10,1,0
33852.86,2022-03-10 07:00:00,25200,1,0,2,10,4,10,1,0
39457.49,2022-03-10 08:00:00,28800,1,0,2,10,4,10,1,0
42800.26,2022-03-10 09:00:00,32400,1,0,2,10,4,10,1,1
43705.72,2022-03-10 10:00:00,36000,1,0,2,10,4,10,1,1
44383.22,2022-03-10 11:00:00,39600,1,0,2,10,4,10,1,1
43053.69,2022-03-10 12:00:00,43200,0,1,2,10,4,10,1,1
43395.25,2022-03-10 13:00:00,46800,0,1,2,10,4,10,1,1
43944.96,2022-03-10 14:00:00,50400,0,1,2,10,4,10,1,1
43501.86,2022-03-10 15:00:00,54000,0,1,2,10,4,10,1,1
43215.05,2022-03-10 16:00:00,57600,0,1,2,10,4,10,1,1
42937.55,2022-03-10 17:00:00,61200,0,1,2,10,4,10,1,1
42136.2,2022-03-10 18:00:00,64800,0,1,2,10,4,10,1,0
42702.59,2022-03-10 19:00:00,68400,0,1,2,10,4,10,1,0
41824.26,2022-03-10 20:00:00,72000,0,1,2,10,4,10,1,0
40646.23,2022-03-10 21:00:00,75600,0,1,2,10,4,10,1,0
39335.43,2022-03-10 22:00:00,79200,0,1,2,10,4,10,1,0
37777.05,2022-03-10 23:00:00,82800,0,1,2,10,4,10,1,0
35556.97,2022-03-11 00:00:00,0,1,0,2,10,5,11,1,0
33603.36,2022-03-11 01:00:00,3600,1,0,2,10,5,11,1,0
32166.69,2022-03-11 02:00:00,7200,1,0,2,10,5,11,1,0
31449.59,2022-03-11 03:00:00,10800,1,0,2,10,5,11,1,0
30949.01,2022-03-11 04:00:00,14400,1,0,2,10,5,11,1,0
31495.06,2022-03-11 05:00:00,18000,1,0,2,10,5,11,1,0
32349.08,2022-03-11 06:00:00,21600,1,0,2,10,5,11,1,0
33411.94,2022-03-11 07:00:00,25200,1,0,2,10,5,11,1,0
38650.4,2022-03-11 08:00:00,28800,1,0,2,10,5,11,1,0
42193.69,2022-03-11 09:00:00,32400,1,0,2,10,5,11,1,1
43578.22,2022-03-11 10:00:00,36000,1,0,2,10,5,11,1,1
44829.61,2022-03-11 11:00:00,39600,1,0,2,10,5,11,1,1
43638.31,2022-03-11 12:00:00,43200,0,1,2,10,5,11,1,1
42601.72,2022-03-11 13:00:00,46800,0,1,2,10,5,11,1,1
43920.93,2022-03-11 14:00:00,50400,0,1,2,10,5,11,1,1
43131.38,2022-03-11 15:00:00,54000,0,1,2,10,5,11,1,1
42642.68,2022-03-11 16:00:00,57600,0,1,2,10,5,11,1,1
42006.23,2022-03-11 17:00:00,61200,0,1,2,10,5,11,1,1
41162.66,2022-03-11 18:00:00,64800,0,1,2,10,5,11,1,0
42070.53,2022-03-11 19:00:00,68400,0,1,2,10,5,11,1,0
41395.6,2022-03-11 20:00:00,72000,0,1,2,10,5,11,1,0
40270.2,2022-03-11 21:00:00,75600,0,1,2,10,5,11,1,0
39047.93,2022-03-11 22:00:00,79200,0,1,2,10,5,11,1,0
37539.25,2022-03-11 23:00:00,82800,0,1,2,10,5,11,1,0
35424.91,2022-03-12 00:00:00,0,1,0,2,10,6,12,1,0
33479.82,2022-03-12 01:00:00,3600,1,0,2,10,6,12,1,0
32147.95,2022-03-12 02:00:00,7200,1,0,2,10,6,12,1,0
31361.57,2022-03-12 03:00:00,10800,1,0,2,10,6,12,1,0
31013.31,2022-03-12 04:00:00,14400,1,0,2,10,6,12,1,0
31232.9,2022-03-12 05:00:00,18000,1,0,2,10,6,12,1,0
31707.85,2022-03-12 06:00:00,21600,1,0,2,10,6,12,1,0
31858.15,2022-03-12 07:00:00,25200,1,0,2,10,6,12,1,0
35301.93,2022-03-12 08:00:00,28800,1,0,2,10,6,12,1,0
38624.83,2022-03-12 09:00:00,32400,1,0,2,10,6,12,1,0
40521.49,2022-03-12 10:00:00,36000,1,0,2,10,6,12,1,0
41765.75,2022-03-12 11:00:00,39600,1,0,2,10,6,12,1,0
41121.82,2022-03-12 12:00:00,43200,0,1,2,10,6,12,1,0
41075.1,2022-03-12 13:00:00,46800,0,1,2,10,6,12,1,0
40765.45,2022-03-12 14:00:00,50400,0,1,2,10,6,12,1,0
40081.15,2022-03-12 15:00:00,54000,0,1,2,10,6,12,1,0
39417.76,2022-03-12 16:00:00,57600,0,1,2,10,6,12,1,0
39189.06,2022-03-12 17:00:00,61200,0,1,2,10,6,12,1,0
39868.24,2022-03-12 18:00:00,64800,0,1,2,10,6,12,1,0
41112.35,2022-03-12 19:00:00,68400,0,1,2,10,6,12,1,0
40351.67,2022-03-12 20:00:00,72000,0,1,2,10,6,12,1,0
38959.3,2022-03-12 21:00:00,75600,0,1,2,10,6,12,1,0
37905.75,2022-03-12 22:00:00,79200,0,1,2,10,6,12,1,0
36416.86,2022-03-12 23:00:00,82800,0,1,2,10,6,12,1,0
34341.9,2022-03-13 00:00:00,0,1,0,2,10,7,13,1,0
32338.76,2022-03-13 01:00:00,3600,1,0,2,10,7,13,1,0
30708.29,2022-03-13 02:00:00,7200,1,0,2,10,7,13,1,0
29787.31,2022-03-13 03:00:00,10800,1,0,2,10,7,13,1,0
29340.04,2022-03-13 04:00:00,14400,1,0,2,10,7,13,1,0
29374.02,2022-03-13 05:00:00,18000,1,0,2,10,7,13,1,0
29393.58,2022-03-13 06:00:00,21600,1,0,2,10,7,13,1,0
28411.16,2022-03-13 07:00:00,25200,1,0,2,10,7,13,1,0
29460.68,2022-03-13 08:00:00,28800,1,0,2,10,7,13,1,0
31356.93,2022-03-13 09:00:00,32400,1,0,2,10,7,13,1,0
33445.25,2022-03-13 10:00:00,36000,1,0,2,10,7,13,1,0
34962.35,2022-03-13 11:00:00,39600,1,0,2,10,7,13,1,0
35818.56,2022-03-13 12:00:00,43200,0,1,2,10,7,13,1,0
36297.97,2022-03-13 13:00:00,46800,0,1,2,10,7,13,1,0
36208.12,2022-03-13 14:00:00,50400,0,1,2,10,7,13,1,0
35914.01,2022-03-13 15:00:00,54000,0,1,2,10,7,13,1,0
35406.93,2022-03-13 16:00:00,57600,0,1,2,10,7,13,1,0
35434.95,2022-03-13 17:00:00,61200,0,1,2,10,7,13,1,0
36568.77,2022-03-13 18:00:00,64800,0,1,2,10,7,13,1,0
38676.3,2022-03-13 19:00:00,68400,0,1,2,10,7,13,1,0
38583.52,2022-03-13 20:00:00,72000,0,1,2,10,7,13,1,0
37495.09,2022-03-13 21:00:00,75600,0,1,2,10,7,13,1,0
36487.94,2022-03-13 22:00:00,79200,0,1,2,10,7,13,1,0
35130.61,2022-03-13 23:00:00,82800,0,1,2,10,7,13,1,0
33181.31,2022-03-14 00:00:00,0,1,0,3,11,1,14,1,0
31213.32,2022-03-14 01:00:00,3600,1,0,3,11,1,14,1,0
30013.31,2022-03-14 02:00:00,7200,1,0,3,11,1,14,1,0
29332.54,2022-03-14 03:00:00,10800,1,0,3,11,1,14,1,0
29151.99,2022-03-14 04:00:00,14400,1,0,3,11,1,14,1,0
29650.71,2022-03-14 05:00:00,18000,1,0,3,11,1,14,1,0
30559.37,2022-03-14 06:00:00,21600,1,0,3,11,1,14,1,0
33472.8,2022-03-14 07:00:00,25200,1,0,3,11,1,14,1,0
40194.79,2022-03-14 08:00:00,28800,1,0,3,11,1,14,1,0
44350.06,2022-03-14 09:00:00,32400,1,0,3,11,1,14,1,1
45834.12,2022-03-14 10:00:00,36000,1,0,3,11,1,14,1,1
46237.73,2022-03-14 11:00:00,39600,1,0,3,11,1,14,1,1
45065.51,2022-03-14 12:00:00,43200,0,1,3,11,1,14,1,1
45465.59,2022-03-14 13:00:00,46800,0,1,3,11,1,14,1,1
45536.55,2022-03-14 14:00:00,50400,0,1,3,11,1,14,1,1
44673.34,2022-03-14 15:00:00,54000,0,1,3,11,1,14,1,1
44513.32,2022-03-14 16:00:00,57600,0,1,3,11,1,14,1,1
43628.08,2022-03-14 17:00:00,61200,0,1,3,11,1,14,1,1
42621.9,2022-03-14 18:00:00,64800,0,1,3,11,1,14,1,0
43533.48,2022-03-14 19:00:00,68400,0,1,3,11,1,14,1,0
42886.6,2022-03-14 20:00:00,72000,0,1,3,11,1,14,1,0
41583.76,2022-03-14 21:00:00,75600,0,1,3,11,1,14,1,0
40362.15,2022-03-14 22:00:00,79200,0,1,3,11,1,14,1,0
38433.8,2022-03-14 23:00:00,82800,0,1,3,11,1,14,1,0
35870.21,2022-03-15 00:00:00,0,1,0,3,11,2,15,1,0
33972.4,2022-03-15 01:00:00,3600,1,0,3,11,2,15,1,0
32699.8,2022-03-15 02:00:00,7200,1,0,3,11,2,15,1,0
31985.41,2022-03-15 03:00:00,10800,1,0,3,11,2,15,1,0
31806.67,2022-03-15 04:00:00,14400,1,0,3,11,2,15,1,0
32230.86,2022-03-15 05:00:00,18000,1,0,3,11,2,15,1,0
33234.57,2022-03-15 06:00:00,21600,1,0,3,11,2,15,1,0
35097.91,2022-03-15 07:00:00,25200,1,0,3,11,2,15,1,0
41260.14,2022-03-15 08:00:00,28800,1,0,3,11,2,15,1,0
44511.15,2022-03-15 09:00:00,32400,1,0,3,11,2,15,1,1
45645.25,2022-03-15 10:00:00,36000,1,0,3,11,2,15,1,1
46073.44,2022-03-15 11:00:00,39600,1,0,3,11,2,15,1,1
44748.88,2022-03-15 12:00:00,43200,0,1,3,11,2,15,1,1
44824.7,2022-03-15 13:00:00,46800,0,1,3,11,2,15,1,1
45063.4,2022-03-15 14:00:00,50400,0,1,3,11,2,15,1,1
44035.16,2022-03-15 15:00:00,54000,0,1,3,11,2,15,1,1
43607.6,2022-03-15 16:00:00,57600,0,1,3,11,2,15,1,1
42998.41,2022-03-15 17:00:00,61200,0,1,3,11,2,15,1,1
41974.37,2022-03-15 18:00:00,64800,0,1,3,11,2,15,1,0
43418.46,2022-03-15 19:00:00,68400,0,1,3,11,2,15,1,0
42900.57,2022-03-15 20:00:00,72000,0,1,3,11,2,15,1,0
41633.85,2022-03-15 21:00:00,75600,0,1,3,11,2,15,1,0
40305.43,2022-03-15 22:00:00,79200,0,1,3,11,2,15,1,0
38474.36,2022-03-15 23:00:00,82800,0,1,3,11,2,15,1,0
36027.07,2022-03-16 00:00:00,0,1,0,3,11,3,16,1,0
33966.35,2022-03-16 01:00:00,3600,1,0,3,11,3,16,1,0
32642.17,2022-03-16 02:00:00,7200,1,0,3,11,3,16,1,0
31781.82,2022-03-16 03:00:00,10800,1,0,3,11,3,16,1,0
31594.15,2022-03-16 04:00:00,14400,1,0,3,11,3,16,1,0
32143.45,2022-03-16 05:00:00,18000,1,0,3,11,3,16,1,0
33246.33,2022-03-16 06:00:00,21600,1,0,3,11,3,16,1,0
